group,probe,mode,channel,n_cells,current_peak_response,previous_peak_response,delta_peak_response,current_peak_absolute_response,previous_peak_absolute_response,delta_peak_absolute_response,current_peak_latency_ms_from_trial_start,previous_peak_latency_ms_from_trial_start,delta_peak_latency_ms_from_trial_start,current_peak_latency_ms_from_onset,previous_peak_latency_ms_from_onset,delta_peak_latency_ms_from_onset,current_response_integral_seconds,previous_response_integral_seconds,delta_response_integral_seconds,current_peak_change_vs_center_only,previous_peak_change_vs_center_only,delta_peak_change_vs_center_only,current_integral_change_vs_center_only,previous_integral_change_vs_center_only,delta_integral_change_vs_center_only,current_center_onset_50ms,previous_center_onset_50ms,delta_center_onset_50ms,current_center_offset_50ms,previous_center_offset_50ms,delta_center_offset_50ms,current_surround_first_onset_50ms,previous_surround_first_onset_50ms,delta_surround_first_onset_50ms,current_surround_first_offset_50ms,previous_surround_first_offset_50ms,delta_surround_first_offset_50ms,current_off_minus_normal_mean_abs_active,previous_off_minus_normal_mean_abs_active,delta_off_minus_normal_mean_abs_active,current_off_minus_normal_peak_signed,previous_off_minus_normal_peak_signed,delta_off_minus_normal_peak_signed,current_off_minus_normal_peak_absolute,previous_off_minus_normal_peak_absolute,delta_off_minus_normal_peak_absolute,current_off_minus_normal_integral_seconds,previous_off_minus_normal_integral_seconds,delta_off_minus_normal_integral_seconds
MC_OFF,slow_1Hz,normal,logit,4,0.40206967294216156,0.4247390925884247,-0.022669419646263123,0.40206967294216156,0.4247390925884247,-0.022669419646263123,983.3333333333334,963.3333333333334,20.0,683.3333333333334,663.3333333333334,20.0,0.47588200122117996,0.4939197972416878,-0.018037796020507812,0.10820883512496948,0.11632323265075684,-0.008114397525787354,-0.000426657497882843,-0.0005004480481147766,7.37905502319336e-05,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.2545931003987789,0.2627168223261833,-0.008123721927404404,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.09545907005667686,0.10759011283516884,-0.012131042778491974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,logit,4,0.40206536650657654,0.42473171651363373,-0.02266635000705719,0.40206536650657654,0.42473171651363373,-0.02266635000705719,733.3333333333334,715.0,18.333333333333314,433.33333333333337,415.0,18.333333333333314,0.47598012536764145,0.494035080075264,-0.018054954707622528,0.10820452868938446,0.11631585657596588,-0.008111327886581421,-0.0003285333514213562,-0.0003851652145385742,5.663186311721802e-05,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.25480007007718086,0.26293666288256645,-0.00813659280538559,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.09099951758980751,0.10269765928387642,-0.011698141694068909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,logit,4,0.3592931032180786,0.3608822524547577,-0.0015891492366790771,0.3592931032180786,0.3608822524547577,-0.0015891492366790771,430.0,425.0,5.000000000000014,130.00000000000003,125.00000000000001,5.000000000000014,0.4762902334332466,0.4944056048989296,-0.018115371465682983,0.06543226540088654,0.052466392517089844,0.012965872883796692,-1.8425285816192627e-05,-1.4640390872955322e-05,-3.7848949432373047e-06,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.17879970371723175,0.18790922686457634,-0.00910952314734459,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.14721658639609814,0.1627936903387308,-0.015577103942632675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,logit,4,0.2951902747154236,0.2820736765861511,0.013116598129272461,0.2951902747154236,0.2820736765861511,0.013116598129272461,410.0,406.6666666666667,3.333333333333343,110.00000000000003,106.66666666666669,3.333333333333343,0.476311519742012,0.4944249093532562,-0.0181133896112442,0.0013294368982315063,-0.026342183351516724,0.02767162024974823,2.86102294921875e-06,4.664063453674316e-06,-1.8030405044555664e-06,0.12622402794659138,0.12481996230781078,0.0014040656387805939,0.11277870647609234,0.12214487046003342,-0.009366163983941078,0.12622402794659138,0.12481996230781078,0.0014040656387805939,0.22103285416960716,0.23571519926190376,-0.0146823450922966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,logit,4,0.37740740180015564,0.3898765444755554,-0.01246914267539978,0.37740740180015564,0.3898765444755554,-0.01246914267539978,1380.0,1376.6666666666667,3.3333333333332575,1080.0,1076.6666666666667,3.3333333333332575,0.4762955904006958,0.49440523236989975,-0.01810964196920395,0.08354656398296356,0.08146068453788757,0.0020858794450759888,-1.3068318367004395e-05,-1.5012919902801514e-05,1.944601535797119e-06,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.10150600038468838,0.10444950684905052,-0.0029435064643621445,0.1262230295687914,0.12407813966274261,0.0021448899060487747,0.1388146337121725,0.14632507413625717,-0.007510440424084663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,logit,4,-0.05269554257392883,0.0549301952123642,-0.10762573778629303,0.26331475377082825,0.2542005032300949,0.009114250540733337,838.3333333333334,588.3333333333334,250.00000000000003,538.3333333333334,288.33333333333337,250.00000000000003,-1.9868215406226852e-10,-2.980232310934028e-10,9.934107703113426e-11,-0.3465563803911209,-0.25348566472530365,-0.09307071566581726,7.947285884934985e-10,-3.9736430812453705e-10,1.1920928966180355e-09,0.1254847850650549,0.12256682850420475,0.0029179565608501434,-0.0038000636268407106,-0.010211626533418894,0.006411562906578183,0.1254847850650549,0.12256682850420475,0.0029179565608501434,-0.0038000636268407106,-0.010211626533418894,0.006411562906578183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,slow_step,normal,probability,4,0.07519582659006119,0.07993443310260773,-0.004738606512546539,0.07519582659006119,0.07993443310260773,-0.004738606512546539,1483.3333333333335,1463.3333333333335,20.000000000000057,1183.3333333333335,1163.3333333333335,20.000000000000057,0.08699954114854336,0.09093010239303112,-0.0039305612444877625,0.022268205881118774,0.024006426334381104,-0.001738220453262329,0.0020508430898189545,0.0024169329553842545,-0.0003660898655653,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.047095805406570435,0.0487974314019084,-0.001701625995337963,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.01600249484181404,0.01818705489858985,-0.0021845600567758083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,slow_1Hz,normal,probability,4,0.0751957967877388,0.07993438094854355,-0.0047385841608047485,0.0751957967877388,0.07993438094854355,-0.0047385841608047485,983.3333333333334,963.3333333333334,20.0,683.3333333333334,663.3333333333334,20.0,0.08691185526549816,0.09081946685910225,-0.003907611593604088,0.022268176078796387,0.024006374180316925,-0.0017381981015205383,0.001963157206773758,0.0023062974214553833,-0.00034314021468162537,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.04709777235984802,0.04879948031157255,-0.0017017079517245293,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.016002265736460686,0.018186804372817278,-0.002184538636356592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,slow_2Hz,normal,probability,4,0.07519487664103508,0.07993283867835999,-0.004737962037324905,0.07519487664103508,0.07993283867835999,-0.004737962037324905,733.3333333333334,715.0,18.333333333333314,433.33333333333337,415.0,18.333333333333314,0.08673027902841568,0.09059150330722332,-0.00386122427880764,0.022267255932092667,0.024004831910133362,-0.0017375759780406952,0.0017815809696912766,0.002078333869576454,-0.0002967528998851776,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.04713829606771469,0.048842815682291985,-0.0017045196145772934,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.015173392021097243,0.01726852438878268,-0.002095132367685437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,rapid_10Hz,normal,probability,4,0.06627872958779335,0.06675189733505249,-0.00047316774725914,0.06627872958779335,0.06675189733505249,-0.00047316774725914,430.0,425.0,5.000000000000014,130.00000000000003,125.00000000000001,5.000000000000014,0.08545080199837685,0.08893930166959763,-0.0034884996712207794,0.013351108878850937,0.010823890566825867,0.00252721831202507,0.0005021039396524429,0.0004261322319507599,7.597170770168304e-05,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.03218736220151186,0.033921648282557726,-0.001734286081045866,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.025326546980068088,0.02813835395500064,-0.0028118069749325514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,rapid_20Hz,normal,probability,4,0.05328536406159401,0.050962235778570175,0.0023231282830238342,0.05328536406159401,0.050962235778570175,0.0023231282830238342,410.0,406.6666666666667,3.333333333333343,110.00000000000003,106.66666666666669,3.333333333333343,0.08498203940689564,0.08849503751844168,-0.0035129981115460396,0.00035774335265159607,-0.004965770989656448,0.005323514342308044,3.334134817123413e-05,-1.813191920518875e-05,5.147326737642288e-05,0.022277167066931725,0.022086261305958033,0.00019090576097369194,0.020025370176881552,0.021701339166611433,-0.0016759689897298813,0.022277167066931725,0.022086261305958033,0.00019090576097369194,0.039033068343997,0.04185578553006053,-0.002822717186063528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,transient_50ms,normal,probability,4,0.07004477828741074,0.07269184291362762,-0.0026470646262168884,0.07004477828741074,0.07269184291362762,-0.0026470646262168884,1380.0,1376.6666666666667,3.3333333333332575,1080.0,1076.6666666666667,3.3333333333332575,0.08500654064118862,0.08857354335486889,-0.0035670027136802673,0.017117157578468323,0.016763836145401,0.0003533214330673218,5.784258246421814e-05,6.037391722202301e-05,-2.5313347578048706e-06,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.01832768553867936,0.01885524857789278,-0.000527563039213419,0.022276947274804115,0.02194883953779936,0.00032810773700475693,0.02375067607499659,0.025106473825871944,-0.0013557977508753538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,large_field_50ms,normal,probability,4,0.04684142768383026,0.04531412199139595,0.001527305692434311,0.04684142768383026,0.04531412199139595,0.001527305692434311,338.33333333333337,338.33333333333337,0.0,38.33333333333334,38.33333333333334,0.0,0.0002736625465331599,0.0002672553346201312,6.407211913028732e-06,-0.006086193025112152,-0.010613884776830673,0.004527691751718521,-5.4400097724283114e-05,-0.00010112427480635233,4.672417708206922e-05,0.022137579508125782,0.021661408245563507,0.00047617126256227493,2.7775298804044724e-05,-0.0011214150581508875,0.0011491903569549322,0.022137579508125782,0.021661408245563507,0.00047617126256227493,2.7775298804044724e-05,-0.0011214150581508875,0.0011491903569549322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MC_OFF,slow_step,H1_off,logit,4,0.40239328145980835,0.4253222495317459,-0.02292896807193756,0.40239328145980835,0.4253222495317459,-0.02292896807193756,1495.0,1483.3333333333335,11.666666666666686,1195.0,1183.3333333333335,11.666666666666686,0.48141465336084366,0.505233108997345,-0.023818455636501312,0.1069096177816391,0.11231900751590729,-0.0054093897342681885,-0.0004604756832122803,-0.0005230754613876343,6.2599778175354e-05,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.2549657113850117,0.2634457089006901,-0.008479997515678406,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.09991984069347382,0.11669047921895981,-0.016770638525485992,0.002977838332299143,0.006115879339631647,-0.003138041007332504,0.010096162557601929,0.021317169070243835,-0.011221006512641907,0.010096162557601929,0.021317169070243835,-0.011221006512641907,0.005581954610534012,0.011371236992999911,-0.005789282382465899
MC_OFF,slow_1Hz,H1_off,logit,4,0.4023931920528412,0.4253220856189728,-0.022928893566131592,0.4023931920528412,0.4253220856189728,-0.022928893566131592,995.0,983.3333333333334,11.666666666666657,695.0,683.3333333333334,11.666666666666657,0.4814632758498192,0.5052897036075592,-0.02382642775774002,0.10690952837467194,0.11231884360313416,-0.005409315228462219,-0.00041185319423675537,-0.0004664808511734009,5.462765693664551e-05,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.2549757994711399,0.26345614716410637,-0.008480347692966461,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.09991856664419174,0.11668909899890423,-0.016770532354712486,0.003179360937792808,0.006572942016646266,-0.003393581078853458,0.010274723172187805,0.021581441164016724,-0.011306717991828918,0.010274723172187805,0.021581441164016724,-0.011306717991828918,0.005581269972026348,0.011369919404387474,-0.005788649432361126
MC_OFF,slow_2Hz,H1_off,logit,4,0.40238912403583527,0.4253159463405609,-0.022926822304725647,0.40238912403583527,0.4253159463405609,-0.022926822304725647,743.3333333333334,735.0,8.333333333333371,443.33333333333337,435.0,8.333333333333371,0.48155999928712845,0.5054022520780563,-0.023842252790927887,0.10690546035766602,0.11231270432472229,-0.005407243967056274,-0.00031512975692749023,-0.00035393238067626953,3.88026237487793e-05,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.25518110394477844,0.26367564126849174,-0.008494537323713303,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.09565624967217445,0.1122201420366764,-0.016563892364501953,0.0035718264407478273,0.007472782046534121,-0.0039009556057862937,0.010274812579154968,0.021582171320915222,-0.011307358741760254,0.010274812579154968,0.021582171320915222,-0.011307358741760254,0.005579884862527251,0.011367176193743944,-0.005787291331216693
MC_OFF,rapid_10Hz,H1_off,logit,4,0.3561742901802063,0.3530634045600891,0.0031108856201171875,0.3561742901802063,0.3530634045600891,0.0031108856201171875,430.0,425.0,5.000000000000014,130.00000000000003,125.00000000000001,5.000000000000014,0.48186008632183075,0.5057483613491058,-0.023888275027275085,0.06069062650203705,0.04006016254425049,0.02063046395778656,-1.5042722225189209e-05,-7.82310962677002e-06,-7.2196125984191895e-06,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.17661134153604507,0.18307450041174889,-0.006463158875703812,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.15559403784573078,0.18057872727513313,-0.02498468942940235,0.004819928843062371,0.0102276720572263,-0.005407743214163929,0.010096073150634766,0.02131664752960205,-0.011220574378967285,0.010096073150634766,0.02131664752960205,-0.011220574378967285,0.0055698982905596495,0.011342724319547415,-0.005772826028987765
MC_OFF,rapid_20Hz,H1_off,logit,4,0.29542161524295807,0.2865567207336426,0.00886489450931549,0.29542161524295807,0.2865567207336426,0.00886489450931549,410.0,391.6666666666667,18.333333333333343,110.00000000000003,91.66666666666669,18.333333333333343,0.4818784296512604,0.5057611986994743,-0.02388276904821396,-6.204843521118164e-05,-0.026446521282196045,0.026384472846984863,3.300607204437256e-06,5.014240741729736e-06,-1.7136335372924805e-06,0.1269626636058092,0.12634944170713425,0.0006132218986749649,0.11472291126847267,0.12609389051795006,-0.011370979249477386,0.1269626636058092,0.12634944170713425,0.0006132218986749649,0.22534972801804543,0.24479534104466438,-0.019445613026618958,0.002994339563883841,0.0063191489316523075,-0.0033248093677684665,0.008631065487861633,0.018268898129463196,-0.009637832641601562,0.008631065487861633,0.018268898129463196,-0.009637832641601562,0.0055669203284196556,0.011336310068145394,-0.005769389739725739
MC_OFF,transient_50ms,H1_off,logit,4,0.3756904900074005,0.3854414373636246,-0.00975094735622406,0.3756904900074005,0.3854414373636246,-0.00975094735622406,1381.6666666666667,1376.6666666666667,4.999999999999943,1081.6666666666667,1076.6666666666667,4.999999999999943,0.4818626865744591,0.5057424455881119,-0.0238797590136528,0.08020682632923126,0.07243819534778595,0.0077686309814453125,-1.2442469596862793e-05,-1.3738870620727539e-05,1.296401023864746e-06,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.10391982831060886,0.10935336351394653,-0.005433535203337669,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.14745976962149143,0.16465571336448193,-0.017195943742990494,0.002839405060512945,0.005824957333970815,-0.00298555227345787,0.010096102952957153,0.021316900849342346,-0.011220797896385193,0.010096102952957153,0.021316900849342346,-0.011220797896385193,0.005567064799834043,0.01133722416125238,-0.005770159361418337
MC_OFF,large_field_50ms,H1_off,logit,4,0.26598963141441345,0.25973284244537354,0.006256788969039917,0.26598963141441345,0.25973284244537354,0.006256788969039917,340.0,340.0,0.0,40.0,40.0,0.0,2.98023217215615e-10,3.9736430812453705e-10,-9.934109090892207e-11,-0.0294940322637558,-0.05327039957046509,0.02377636730670929,9.934107286779792e-10,9.934107703113426e-10,-4.163336342344337e-17,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.011813743185484782,0.022815579373855144,-0.011001836188370362,0.12696166895329952,0.12560764513909817,0.001354023814201355,0.011813743185484782,0.022815579373855144,-0.011001836188370362,0.0012928912619827315,0.0027511181542649865,-0.001458226892282255,0.019442230463027954,0.04055169224739075,-0.021109461784362793,0.019442230463027954,0.04055169224739075,-0.021109461784362793,4.967053851556713e-10,6.953875392179398e-10,-1.9868215406226852e-10
MC_OFF,slow_step,H1_off,probability,4,0.07526174932718277,0.08005529642105103,-0.004793547093868256,0.07526174932718277,0.08005529642105103,-0.004793547093868256,1495.0,1483.3333333333335,11.666666666666686,1195.0,1183.3333333333335,11.666666666666686,0.08797258511185646,0.09291319362819195,-0.004940608516335487,0.02202475070953369,0.023226771503686905,-0.0012020207941532135,0.0019781850278377533,0.002252175472676754,-0.0002739904448390007,0.02241665869951248,0.022240764927119017,0.00017589377239346504,0.04716913867741823,0.04894060641527176,-0.001771467737853527,0.02241665869951248,0.022240764927119017,0.00017589377239346504,0.016776382457464933,0.019771456252783537,-0.0029950737953186035,0.0005234935379121453,0.0010783988691400737,-0.0005549053312279284,0.0017903782427310944,0.0038336776196956635,-0.002043299376964569,0.0017903782427310944,0.0038336776196956635,-0.002043299376964569,0.0009730401507113129,0.001983090609428473,-0.00101005045871716
