group,mode,channel,family,name,kind,n_cells,mean_on,peak_signed,peak_absolute,peak_latency_from_onset_ms,integral_response_seconds,onset_50ms_mean,offset_50ms_mean,positive_cells,negative_cells,zero_within_1e9_cells
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+10,model_minus_LN,4,-2.162195718247162e-05,-3.2182782888412476e-05,3.386661410331726e-05,94.99998474121094,-3.301948308944702e-06,-1.5223398804664612e-05,-8.92486423254013e-06,2,2,0
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+10,model_minus_LN,22,-5.771919282809341e-06,3.8646500218998305e-05,0.00014006244865330783,132.7272588556463,-3.6316477891170618e-06,2.328458834778179e-05,-5.203612487424504e-05,5,17,0
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+11,model_minus_LN,4,-3.9757291117714644e-05,-6.26295804977417e-05,6.349384784698486e-05,64.99998474121094,-6.133516629536947e-06,-2.672336995601654e-05,-1.825578510761261e-05,2,2,0
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+11,model_minus_LN,22,-8.44380997570711e-06,-0.0003702505068345503,0.00037707252935929733,121.51513949307528,-1.3084483869148024e-05,6.664375012571162e-05,-0.00019247254187410528,6,16,0
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+11,model_minus_LN,4,-4.7229231388001836e-06,-7.08363950252533e-06,7.277354598045349e-06,84.99998474121094,-7.301320632298788e-07,-3.3241230994462967e-06,-1.9886065274477005e-06,1,2,1
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+11,model_minus_LN,22,-1.88680308694183e-06,9.52353531664068e-06,3.5156241872093894e-05,125.15150174227628,-9.666157491279372e-07,5.720945244485682e-06,-1.3517088849436153e-05,5,16,1
PC_OFF,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+12,model_minus_LN,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_normal,logit,Mach_bands,ramp_minus_matched_uniform_x+12,model_minus_LN,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+12,model_minus_LN,4,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,4
all,R4_normal,probability,Mach_bands,ramp_minus_matched_uniform_x+12,model_minus_LN,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,22
PC_OFF,R4_normal,logit,SBC,bright_surround_minus_dark_surround,model_minus_LN,4,0.3434820808470249,0.5628021955490112,0.5628021955490112,81.66665649414062,0.05238519191741944,0.20050135627388954,0.30092209577560425,4,0,0
